osm_id,osm_type,name,lat,lon,city,state,postcode,website,opening_hours
12331353040,node,URBN Market,38.9812132,-77.0982761,,MD,,,
12552999888,node,American Market at National Harbor,38.7856658,-77.0165803,,MD,,,
117446595,way,Montgomery Farm Women’s Co-operative Market,38.9810921,-77.0921054,Bethesda,MD,20814,,
155228840,way,Belvedere Square Market,39.3637396,-76.6087927,,MD,,,
178069521,way,Joppa Grand Market,39.421131,-76.3718862,,MD,21085,https://joppagrandmarket.com/,
206041502,way,Broadway Market,39.2842463,-76.5933934,,MD,,https://broadwaymarketbaltimore.com/,
210437456,way,B&J Market,38.3521973,-75.5109456,,MD,,,
338550715,way,Cross Street Market,39.2768079,-76.6133197,Baltimore,MD,21230,https://www.bpmarkets.com/,
431796081,way,32nd Street Farmer's Market,39.3275406,-76.6106049,,MD,,https://www.32ndstreetmarket.org/,Sa 07:00-12:00
461435626,way,Homegrown Farm Market,38.2479036,-76.4210818,Lexington Park,MD,20653,https://www.facebook.com/homegrownfarmmarket/,
502913102,way,Connelly's Market,38.9421095,-75.8822858,Ridgely,MD,21660,,
628713538,way,Ellicott City Farmer's Market,39.273283,-76.8405581,,MD,,,We 02:00-18:00
737326260,way,Whitelock Community Farm Market Stand,39.3145124,-76.634133,,MD,,,
948837234,way,Assateague Farms,38.2901354,-75.1536416,,MD,,,
1089571901,way,Detwiler's Farm Market,39.5634112,-75.8179105,,MD,,https://justplainbusiness.com/detwilers-farm-market/,
1113151676,way,Lexington Market,39.2911472,-76.621769,,MD,,https://www.lexingtonmarket.com/,
1334648081,way,Pennsylvania Dutch Market,39.6649686,-77.7014531,Hagerstown,MD,21742,,
8955169,relation,Hollins Market,39.2875106,-76.6359312,Baltimore,MD,21223,,
1361556135,node,Seasonal Farm Stand,42.3878738,-71.1589116,,MA,,,
1401217110,node,Burdett Hill Market,42.4139038,-71.6912157,,MA,,,
1975375115,node,La Guanaquita Market,42.3664758,-71.1863551,,MA,02472,,
3143013737,node,Newburyport Farmers' Market,42.8103593,-70.8660285,Newburyport,MA,01950,https://www.thenewburyportfarmersmarket.org/,
5212542324,node,Boston Public Market,42.3621228,-71.0575399,,MA,,https://bostonpublicmarket.org,
5485628457,node,Farm & Coast Market,41.5869466,-70.9445667,Dartmouth,MA,,https://farmandcoastmarket.com/,Mo-Su 07:00-19:00
6124562874,node,Charles Square Farmer's Market,42.3723375,-71.1223295,,MA,,,Fr 12:00-18:00; Su 10:00-15:00
6141568160,node,S&S Market,42.3842247,-71.100409,,MA,,,
7096570823,node,Salem Farmer's Market,42.5207843,-70.8946022,,MA,,,
8951988374,node,Uncle Sam Market,42.263947,-71.8073033,Worcester,MA,,,
8958446377,node,Cebao Market,42.255773,-71.8116451,Worcester,MA,,,
9448614193,node,Worcester Public Market,42.2558644,-71.7975861,,MA,,https://www.worcesterpublicmarket.org/,
9767943560,node,Village market,42.282188,-70.8733647,,MA,,,
9986329818,node,Brighton Farmers Market,42.3479331,-71.153735,Brighton,MA,02135,https://abhealthcollaborative.org/farmers-market/,"Jun 15-Sep 30: We 14:30-18:30, Oct 01-26: We 14:30-18:00"
10065624622,node,Holden Farmer's Market,42.3511034,-71.8606264,Holden,MA,01520,,May-Oct Tu 15:00-18:30
10599649525,node,Lucky Asian Market,42.6348134,-71.3274101,,MA,,,
11212957664,node,CS Market,42.3726237,-71.0913959,Cambridge,MA,02141,,
11479293148,node,Pittsfield Farmer's Market,42.4511436,-73.2500783,Pittsfield,MA,,,
12015079029,node,Aster + Pine Market,42.3784275,-72.5196608,,MA,,,Mo-Sa 10:00-18:00
12073681784,node,Cape Roots Market,41.6677386,-70.0739862,,MA,,,
12098948756,node,Westfield Farmers' Market,42.1199177,-72.7518047,,MA,,,Th 12:00-17:00
12959649201,node,Fieldstone Farm Market,41.6890257,-70.7737403,,MA,,http://fieldstonemarket.com,
13062004302,node,Jamaica Plain Farmer's Market,42.3125212,-71.1146021,,MA,,,Sa 12:00-15:00; Tu 12:00-17:00
29573399,way,Quincy Market,42.3602163,-71.0547993,,MA,,,
214261166,way,Cape Codder Seafood Market,41.6482712,-70.2239033,West Yarmouth,MA,,http://www.capecodderseafood.market,
215965108,way,Hagers Farmers Market,42.6119961,-72.6691964,,MA,,,
379091461,way,Orleans Farmer's Market,41.7870603,-69.9940531,,MA,,,
644451447,way,Saratoga Market,42.3859205,-71.0109011,,MA,,,
1745144473,node,Fulton Street Farmers Market,42.9628786,-85.6402302,,MI,,,
2149184233,node,Westview Orchards Farm Market,42.7726288,-83.0184674,,MI,,,
2771945130,node,The Market (Ferris State University),43.6813488,-85.4820437,,MI,,,Mo-Su 12:00-01:00
3122716437,node,Muskegon Farmer's Market,43.2381579,-86.2492632,,MI,,,
3345824824,node,Northwest Detroit Farmers Market,42.4061555,-83.223181,Detroit,MI,48219,,Th 15:00-20:00
3375141345,node,Marshall Area Farmers' Market,42.270723,-84.9598358,,MI,,,
4066634528,node,Hyundai Asian Market,42.2308853,-83.6986163,,MI,,,
4728797475,node,Downtown Saginaw Farmers' Market,43.4286112,-83.9411949,Saginaw,MI,48607,https://www.saginawfarmersmarket.org/,
5406757593,node,Northville Farmers Market,42.4264508,-83.4833885,,MI,,,May-Oct: Th 08:00-15:00
5747965904,node,The Dutch Farm,42.4842648,-86.2261644,,MI,,,
6028770567,node,Buchanan Farmers Market,41.826488,-86.3600688,,MI,,,
6203897426,node,DDA Farmers Market,42.6295957,-84.742984,,MI,,,
7223656646,node,Howell’s Sunday Farmers’ Market,42.6078358,-83.9281373,,MI,,,May-Oct Su 09:00-14:00
7223682529,node,Green Oak Farmers & Community Market,42.5164491,-83.7274745,,MI,,,May-Oct Su 10:00-15:00
7223691388,node,Brighton Farmers’ Market,42.5303845,-83.7850428,,MI,,,May-Oct Sa 08:00-13:00
7223698043,node,Hartland Farmer's Market,42.632755,-83.7448096,,MI,,,Jun-Oct Sa 09:00-13:00
7223709642,node,Stockbridge Open Air Farmers Market,42.4510846,-84.1799068,,MI,,,May-Oct Fr 16:00-19:00
7223735792,node,Meridian Twp Winter Farmers' Market,42.7254638,-84.4201255,,MI,,,
7223757361,node,Eastern Ingham Farmers Market,42.6902736,-84.2828075,,MI,,https://www.easterninghamfarmersmarket.org/,May-Oct Su 10:00-14:00
7223762207,node,Mason Area Farmers Market,42.5801347,-84.4427674,,MI,,,Jul-Oct Sa 09:00-13:00
7324507562,node,Al-Mona Market,42.3276437,-83.1763448,,MI,,,
7812309876,node,Dexter Farmers Market,42.3395205,-83.8894712,Dexter,MI,48130,https://www.dextermi.gov/community/farmers_market.php,
7975321050,node,Helena's Country Market,42.7262684,-82.5503183,Marine City,MI,48039,,"Th,Fr 12:00-18:00; Sa 10:00-15:00; Su-We closed"
8267572292,node,Peters Gourmet Market,42.8829507,-85.7442017,,MI,,,
8320290046,node,Grass Lake Farmers Market,42.2521554,-84.2124984,Grass Lake,MI,49240,,
8329355246,node,Albion Farmers Market,42.244425,-84.7523426,Albion,MI,49224,,
8346294414,node,Farmer's Market of Waters,44.8772961,-84.6991418,,MI,,,
8397899315,node,Yoder's Country Market,41.9204268,-85.5109757,Centreville,MI,49032,,
8583523421,node,Oakland County Farmer's Market,42.6531164,-83.3332193,Waterford,MI,48328,,
8604404390,node,Big J Market,42.4150744,-83.1800303,,MI,,,
8633764635,node,Fresh Valley Fruit Market,42.4003855,-83.0579437,Hamtramck,MI,48212,,
8747466032,node,Walled Lake Farmers Market,42.5391191,-83.474107,,MI,,,
8777874714,node,Joe's Market,43.1109301,-84.9850988,,MI,,,
8806966472,node,Gladstone Farmers Market And Street Fair,45.8472946,-87.0211262,Gladstone,MI,49837,,May-Oct Mo 15:00-18:00
8857257577,node,Sara Hardy Downtown Farmer's Market,44.7650785,-85.6220215,,MI,,https://dda.downtowntc.com/farmers-market/,
8940254882,node,Willis Market,42.158584,-83.5598718,Willis,MI,48191,,
9445725206,node,Homeland Market,42.2838365,-83.2509882,Dearborn,MI,48124,,
9554321135,node,Woodward Market,42.4360894,-83.1172843,Detroit,MI,48203,,
9813540028,node,Bert's Market Place,42.3473965,-83.0415295,Detroit,MI,48207,,
9820898457,node,The Market,43.5836701,-84.7735533,,MI,,,
9863614846,node,Dexter Winter Farmers Market,42.3452853,-83.8846017,Dexter,MI,48130,https://www.dextermarket.com,"Nov-Apr Sa[-1], Sa[1] 09:00-13:00"
10542325101,node,Von's Market,42.3983327,-83.1982302,,MI,,,
10689200767,node,Fremont Farmer's Market,43.4677699,-85.943948,,MI,,,"Jun-Sep Tu,Sa unknown; Jun-Sep Mo,We-Fr,Su closed; Oct-May closed"
10901529633,node,Farmers Market,42.3703862,-83.4682142,,MI,,https://www.downtownplymouth.org,May - Oct Sa 07:30-12:20
10926669370,node,Emma Hearth and Market,41.9427255,-86.5631915,,MI,,,
11110305996,node,Market @ Eastern Eateries,42.252349,-83.6228413,,MI,,,
11127620734,node,From The Ground Farmers Market,47.2474925,-88.4535067,Calumet,MI,49913,https://fromthegroundfmc.org/calumet-farmers-market,
11135147321,node,From The Ground Farmers Market Houghton,47.1229531,-88.5675307,Houghton,MI,49931,https://fromthegroundfmc.org/houghton-farmers-market,"Jun 13-Oct 10 Tu 15:00-18:00; Jun 13-Oct 10 Tu 18:00-19:00 ""Flex hours"""
11135154078,node,From The Ground Farmers Market Hancock,47.1268923,-88.585867,Hancock,MI,49930,https://fromthegroundfmc.org/hancock-tori-farmers-market,Jun 15-Oct 12 Th 15:00-18:00
11137445709,node,Depot Park Farmers & Artisans Market,46.4554337,-90.1709263,Ironwood,MI,49938,https://www.ironwoodfarmersmarket.com/,"Jun 23-Oct 6 Fr[2,3,4,5] 16:00-18:00"
11151793303,node,Bay Mills Farmer's Market,46.4260257,-84.6071144,Brimley,MI,49715,,Jul 25-Oct 31 Th 16:00-19:00
11158175359,node,Hannahville Farmer's Market,45.6837502,-87.3402947,Wilson,MI,49896,,
11170828893,node,Menominee Historical Downtown Farmers Market Association,45.1072198,-87.6046935,Menominee,MI,49858,https://menomineefarmersmarket.com/,May 20-Sep 30 Sa 09:00-12:00
11170828894,node,M&M Farmers Market,45.1236733,-87.6126811,Menominee,MI,49858,,Sa 09:00-13:00
11173317818,node,Downtown Big Rapids Farmers Market,43.7001767,-85.4817572,Big Rapids,MI,49307,https://www.cityofbr.org/residents/farmersmarket.php,May-Oct Tu 12:00-17:00; May-Oct Fr 08:00-14:00
11175177598,node,Webster's Market Inc,42.9667043,-85.6704989,Grand Rapids,MI,,,
11176415145,node,Village of Barryton Farmers Market,43.7508251,-85.1449817,Barryton,MI,49305,,May 27-Oct 31 Sa 09:00-13:00
11177747245,node,Evart Farmers' Market,43.8991061,-85.2596837,Evart,MI,49631,https://www.evart.org/our_community/farmers_market.php,Jun Sa[2]-Oct Sa[2] Sa 09:00-13:00
11179038622,node,Alpena Farmers Market,45.0460047,-83.4482946,Alpena,MI,49707,https://alpenafarmersmarket.com/,Jun-Oct Sa 08:00-13:00; Jul-Sep We 08:00-13:00
11179176327,node,Elberta Community Farmers Market,44.6194975,-86.225971,Elberta,MI,49628,https://www.elbertacommunityfarmersmarket.com/,May 25-Sep Mo[1] Th 08:00-12:00; Sep Mo[1]-Oct 12 Th 09:00-12:00
11180948408,node,Manistee Farmers Market,44.2544865,-86.3273183,Manistee,MI,49660,https://manisteekitchen.org/farmers-market/,May 27-Oct 27 Sa 09:00-12:00
11181743319,node,Ludington Farmer's Market,43.956286,-86.4478514,Ludington,MI,49431,https://downtownludington.org/markets/,May 26-Sep 22 Fr 15:00-19:00
11286251452,node,Market @ Pray-Harrold,42.2496177,-83.6226305,,MI,,,
11286251453,node,Market @ Mark Jefferson Science Complex,42.2473608,-83.6265711,,MI,,,
11403191323,node,Gladwin Farmers Market,43.9816071,-84.4814987,,MI,,,
12115289014,node,Market 24/7,42.7753812,-84.5899576,,MI,,https://www.flylansing.com/airport/services-amenities,24/7
45610306,way,Royal Oak Farmers Market,42.489423,-83.1411452,Royal Oak,MI,48067,,
166478534,way,Farmers Market,42.7904461,-86.1132591,,MI,,,
172364291,way,Meridian Farmers Market,42.7289496,-84.4158028,,MI,,,May-Oct Sa 08:00-14:00
193502052,way,Ann Arbor Farmers Market,42.2839533,-83.7465086,Ann Arbor,MI,48104,https://www.a2gov.org/departments/parks-recreation/parks-places/farmers-market/Pages/default.aspx,
269743867,way,Escanaba Farmer's Market,45.7466921,-87.0600514,,MI,,,
269743868,way,Escanaba Farmer's Market,45.7464894,-87.0598755,,MI,,,
288631813,way,Kalamazoo Farmer's Market,42.2798797,-85.5753073,Kalamazoo,MI,49001,https://pfcmarkets.com/all-markets/kalamazoo-farmers-market/,
309746978,way,Grand Rapids Downtown Market,42.9550375,-85.6706624,Grand Rapids,MI,49503,https://www.downtownmarketgr.com/,
479614138,way,Muskegon Farmers Market,43.2382918,-86.2497765,,MI,,,
524524222,way,Holt Farmers Market,42.6451238,-84.5199372,,MI,,https://holtfarmersmarket.org/,Sa 09:00-14:00
530440583,way,"Riverside Market, Inc.",42.9137714,-83.988425,Durand,MI,48429,http://www.riversidemarket.net/,
552046849,way,Cenzo's Market,43.776515,-86.4321588,,MI,,,
619911301,way,Old Emmet Farmers Market,45.3690605,-84.9594225,,MI,,,
659147379,way,Festival Square Market,42.3198896,-85.1851561,,MI,,,
667928923,way,Lee's Oriental Market,42.9091534,-85.6652826,Grand Rapids,MI,49548,,
677961971,way,Mieske's Country Market,43.6042737,-84.1488969,,MI,,,
803241003,way,Bellaire Farmer's Market,44.9746043,-85.2052551,,MI,,,
851856788,way,Stacks Market,43.7288233,-83.2678385,,MI,,,
898093492,way,Farmer's Market of Waters,44.8772749,-84.6991317,,MI,,,
957368477,way,Pigeon Farmers' Market,43.829116,-83.269411,,MI,,,
960175949,way,Huron Market,42.1150486,-83.4020072,,MI,48164,,
972693511,way,Meridian Township Farmers' Market,42.7282761,-84.4198003,Okemos,MI,48864,https://www.meridian.mi.us/farmersmarket,May-Oct Sa 08:00-14:00; Jul-Oct We 15:00-19:00
999847471,way,The Market,43.9560201,-86.3402243,,MI,,,
1007176271,way,Port Austin Farmer's Market,44.0450709,-82.994542,,MI,,,
1063415232,way,Ypsilanti Farmers Marketplace,42.2401755,-83.614831,,MI,,https://growinghope.net/,
1076120263,way,Oakland County Farmer's Market,42.6534937,-83.332901,,MI,,,
1076120264,way,Oakland County Farmer's Market,42.6531123,-83.3332093,,MI,,,
1150191481,way,Twin Beach Market,42.5748059,-83.4210427,,MI,,,
1234359169,way,Rose City Farmers Market,44.4259528,-84.116922,Rose City,MI,48654,,Jun-Sep Fr 13:00-17:00; Sa 10:00-15:00
1263769371,way,Muskegon Western Market,43.2363558,-86.2508831,,MI,,,
1288228162,way,Harrison City Market,44.0199445,-84.8007803,Harrison,MI,48625,,
4224577,relation,Midland Farmers' Market,43.6117617,-84.2474956,,MI,,,
16691282,relation,Downtown Marquette Farmers Market,46.5428639,-87.396347,Marquette,MI,49855,https://www.mqtfarmersmarket.com/,May-Oct Sa 09:00-13:00; Jun 21-Aug 30 We 17:00-20:00
1341549390,node,Midtown Farmers Market,44.9478964,-93.2388363,,MN,,,May-Oct Sa 08:00-13:00; Jun-Oct Tu 15:00-19:00
4435261342,node,Lonsdale Country Market,44.4799372,-93.4288467,Lonsdale,MN,55046,,"Su closed, Mo-Fr 10:00-18:00, Sa 08:30-17:00"
9804294163,node,Tare Market,44.9992522,-93.2467288,Minneapolis,MN,55413,https://www.thetaremarket.com/,Mo-Fr 11:00-19:00; Sa 10:00-18:00; Su 10:00-17:00
11182295183,node,Moorhead Farmers Market,46.8776116,-96.7790473,Moorhead,MN,56560,https://cityofmoorhead.com/departments/parks-recreation/special-events/farmer-s-market,Jun 6-Sep 26 Tu 3:30-18:30; Jul 4 off
12581402170,node,Brine's Market,45.0406152,-92.8348169,,MN,,,
12730027386,node,La Paz Market,44.8151805,-93.2098148,,MN,,,
12730027391,node,Minsk Market,44.8147983,-93.210807,,MN,,,
12955365231,node,Uptown Farmers Market,44.9473592,-93.297054,,MN,,https://uptownmarket.org/,Jun 12 - Sep 25: Th 16:00-20:00
12983336910,node,Linden Hills Farmers Market,44.9245264,-93.315923,Minneapolis,MN,55410,https://www.lindenhillsfarmersmarket.org/,May-Oct: Su 10:00-13:00
12996326440,node,Farmers Market on the Rum,45.1997618,-93.3898216,Anoka,MN,,https://www.anokaminnesota.com/516/Farmers-Market-on-the-Rum,Jun 18 - Sep 24: We 15:00-19:00
44165364,way,Saint Paul Farmer's Market,44.949601,-93.0850724,Saint Paul,MN,55101,https://stpaulfarmersmarket.com/,Mar-Nov Sa 06:00-13:00; Mar-Nov Su 08:00-13:00; Dec-Feb Sa 09:00-13:00
89070233,way,Minneapolis Farmers Market,44.9812441,-93.2860734,Minneapolis,MN,55405,https://www.mplsfarmersmarket.com/,We-Fr 07:00-13:00; Sa-Su 06:00-13:00; Nov-Apr off
312797801,way,Midtown Global Market,44.9487598,-93.2607498,Minneapolis,Mn,55407,https://midtownglobalmarket.org/,Mo-Fr 06:30-20:00; Sa 10:00-20:00; Su 11:00-18:00
365452184,way,Nokomis Farmers Market,44.9091269,-93.2622796,,MN,,https://www.neighborhoodrootsmn.org/,Jun-Aug: We 16:00-20:00; Sep: We 16:00-19:00
480955304,way,West Side Farmer's Market,44.9298828,-93.087798,Saint Paul,MN,55107,,Jun 01-Oct 15: Sa 08:30-12:30
930485106,way,Hutchinson Farmers Market,44.8918318,-94.3641746,Hutchinson,MN,55350,https://www.hutchinsonfarmersmarket.org/,We 14:30-17:30; Sa 08:00-12:00
1264664309,way,Farmers Market Annex,44.9804122,-93.2860455,Minneapolis,MN,55405,http://www.farmersmarketannex.com,Sa-Su 07:00-13:00; Nov-Apr off
2439584953,node,Farmer's Market,33.526076,-90.2116389,,MS,,,
3367140333,node,James Quality Market,33.9501517,-90.7686342,,MS,,,
5893463085,node,Midtown Farmers' Market,34.3741492,-89.5163005,Oxford,MS,38655,https://www.mtfarmersmarket.com/,
13009044764,node,Alsalam Market,32.4004775,-90.1315647,Ridgeland,MS,,,
140782340,way,The Menagerie On Market,30.3585547,-88.5480784,,MS,,https://www.themenagerieonmarket.com/,
165667275,way,Farmer's Market,30.487025,-89.1035865,Gulfport,MS,39503,,
308917304,way,Farmer's Market,33.5168028,-90.1812609,,MS,,,
577630791,way,Hitching Lot Farmer's Market,33.4962827,-88.4318553,,MS,,,
596693382,way,Oxford Community Market,34.3635976,-89.5102291,Oxford,MS,38655,https://www.oxfordcommunitymarket.com/,
1171903294,way,Tupelo Furniture Market,34.2843615,-88.7773364,,MS,,,
2672374716,node,Grandma Ruth's Farmers Market,36.6430566,-93.235748,,MO,65616,gruths.com,
4917674669,node,Farmers Market,37.1362497,-93.2546486,,MO,,,
4971120597,node,MaMa Jean's Natural Market,37.137765,-93.2800747,,MO,,,
5787957047,node,Farmer's Market,37.6415235,-91.5345859,,MO,,,
9327730054,node,Brookside Farmers' Market,39.0109789,-94.5928456,,MO,64113,https://www.brooksidefarmersmarket.com/,Sa 08:00-13:00
9935914000,node,Cape Riverfront Market,37.3027467,-89.5201392,,MO,,,Sa 08:00-12:00
10709018963,node,Arnold Farmers Market,38.4544527,-90.358736,,MO,,https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/,"Apr-Oct Sa 08:00-12:00; Nov Sa[1,2] 08:00-12:00"
120339336,way,Parkville Farmer's Market,39.18789,-94.6832511,Parkville,MO,64152,,
132571954,way,City Market,39.1092479,-94.582148,,MO,,,
442339229,way,Soulard Market,38.6106453,-90.201144,Saint Louis,MO,63104,https://www.stlouis-mo.gov/government/departments/parks/soulard/index.cfm,Su-Tu off; We-Tu 08:00-17:00; Fr 07:00-17:00; Sa 07:00-17:30
583026752,way,Kirkwood Farmers' Market,38.5807705,-90.4048952,,MO,,,
631645286,way,Urzi's Italian Market,38.6096939,-90.2796436,Saint Louis,MO,63139,https://www.urzismarket.com/,Mo-Fr 11:00-16:00; Sa 10:00-16:00
686206903,way,Columbia Farmers Market,38.9584895,-92.3646653,Columbia,MO,65203,https://columbiafarmersmarket.org/,Apr-Oct Sa 08:00-12:00; Nov-Mar Sa 09:00-12:00; May 24-Sep 27 We 15:00-19:00
1052051942,way,The Farmer's House,39.3938165,-94.8490551,Weston,MO,64098,,
1144098991,way,Pulaski County Farmer's Market,37.8286539,-92.207606,,MO,,,
1167426206,way,The Covered Bridge Market,38.5167709,-92.4168715,,MO,,,
1167450682,way,Shirk's Country Market,38.6087255,-92.4140767,,MO,,,
1368828681,way,Lloyd's Family Farm,38.7748778,-92.2371152,Ashland,MO,65010,,
6928738908,node,Front Street Market and Catering,45.9978952,-112.5350896,,MT,,,
9254778878,node,Isabela Asian Market,45.7793914,-108.5758132,,MT,,,
10613531289,node,Maven's Market,45.6790494,-111.0475549,,MT,,,
10655878811,node,Huckleberry's Natural Market,45.6705295,-111.0822328,,MT,,,
12131359775,node,BZN Market,45.7791836,-111.1616456,,MT,,,
767763074,way,Warden's Market,46.8739508,-113.9932526,Missoula,MT,59802,,
2085470299,node,Fallbrook Farmers Market,40.8780012,-96.7286682,Lincoln,NE,68521,http://fallbrookfarmersmarket.com/,
6533262814,node,Ciaran's Farmers Market & Christmas Trees,41.2522527,-95.9886726,,NE,,,
8829998605,node,Farmers Market,41.3437013,-95.9626914,,NE,,,Su 10:00-15:00
11020659049,node,Farmers Market,40.7720458,-96.6536964,,NE,,,Su 10:00-14:00
12811837450,node,Hickman Farmers Market,40.6209758,-96.6328458,,NE,,,May-Sep Th[1] 17:00-20:00; May-Sep Th[3] 17:00-20:00
1354956075,way,Adam's Corner Market,40.7481916,-98.845533,Gibbon,NE,68840,,
7021632585,node,Downtown Summerlin Farmers Market,36.1512956,-115.3338901,Las Vegas,NV,89135,,
9799370031,node,Carson Farmers Market,39.1660803,-119.7649311,,NV,,https://carsonfarmersmarket.com/,Sa 08:30-13:00
12139124539,node,Fallon International Market,39.4725864,-118.7769627,Fallon,NV,89406,,
12779080562,node,2 If By Sea Asian Market,35.9999018,-115.2448951,Las Vegas,NV,89178,,
12883789001,node,Reno Public Market,39.5069059,-119.8021874,,NV,89502,https://renopublicmarket.com/,Su-Th 11:00-21:00; Fr-Sa 11:00-23:00
725687830,way,Nakata Market of Japan Henderson,36.0281764,-115.0485665,,NV,,,
753229882,way,Raines Market,39.513486,-115.9609138,,NV,,,
1240329610,way,Aladin's Market & Kitchen,39.5142242,-119.8064189,Reno,NV,89502,https://www.aladdinsmarketreno.com/,
8078386840,node,Exeter Farmers' Market,42.9822011,-70.9492296,,NH,,https://www.seacoastgrowers.org/exeter-farmers-market/,May 02-Oct 31 Th 14:30-18:00
13015531785,node,Barnstead Farmers' Market,43.3490226,-71.2634642,,NH,,,
555193217,way,Stout Oak Farm,42.9934499,-71.0184777,,NH,,,
1235012946,way,Tuscan Market,42.7837175,-71.2321874,,NH,,,
1608160741,node,Green Street Market,39.0207789,-74.869731,,NJ,,,
2325899447,node,Farm Market,39.1356611,-74.7732604,,NJ,,,
3200101492,node,Middletown VA Farmers Market,40.4283775,-74.1112607,Middletown,NJ,22645,,
3669037023,node,Haddon Farmer's Market,39.909499,-75.0962586,,NJ,,,
4631406626,node,Blitz's Hole In the Wall Market,39.0309912,-74.934167,Villas,NJ,08251,,
5167530077,node,South Station Market,38.9599632,-74.8547584,,NJ,,,
6487034708,node,516 Farmers Market,40.4035802,-74.3251363,Old Bridge,NJ,08857,,
6851552538,node,206 Farmers Market,40.5001045,-74.6470378,,NJ,,,
7272952830,node,Caspian Market,40.979534,-74.1219557,Ridgewood,NJ,07450,https://www.caspian.market/,"Tu,We 12:00-20:00; Th-Sa 10:00-20:00; Su 10:00-17:00"
8384370150,node,Dale's Market,40.9822325,-74.9615137,,NJ,,,
8778022763,node,Madison Market,40.7580248,-74.4119547,,NJ,,,
9525783932,node,Grasso Girls Farmers Market,39.808634,-75.1950083,,NJ,,,
9652976807,node,Bellino's Market,39.4876026,-74.4636742,,NJ,,,
9896376962,node,McFarlan's Market,39.9159713,-75.0675842,,NJ,,,
9936244364,node,Burkes Market,40.0676552,-74.0446765,,NJ,,,
10671314692,node,Hopewell Farmers Market,40.3909942,-74.7570701,,NJ,,,May-Nov Su 9:00-14:00
10939595748,node,Makola African Market Imports,40.7133323,-74.219995,Newark,NJ,07112,https://charlottfields.com,Mo-Sa 09:00-19:00
10960868239,node,Mohican Farms,41.0007226,-74.9792631,Blairstown,NJ,07825,https://mohicanfarmsllc.com/,
12155160828,node,Tranquility Farms,40.9450913,-74.7991699,Green Township,NJ,07821,,
12190704612,node,Stewart's Scottish Market,40.7623128,-74.1496244,,NJ,,,
12537298470,node,Wayne Farmers Market,40.9507568,-74.2211501,Wayne,NJ,07470,,
12920499705,node,Vraj Fresh Farmers Market,40.8975696,-74.0990482,Saddle Brook,NJ,07663,https://vrajfresh.com/,10:00-20:00
506577427,way,Anna's Market,40.9730788,-73.9604499,,NJ,,,
544636890,way,Westfield Farm,40.6464857,-74.3376165,,NJ,,,
703235073,way,Meadowbrook Farmers Market,39.9629602,-75.0353746,,NJ,,,
703235075,way,Meadowbrook Market,39.9628062,-75.0352779,,NJ,,,
800819814,way,Duckie's Farmer's Market,38.9431109,-74.9296338,,NJ,,,
993760312,way,Pennsville Farm Market,39.6736159,-75.5001966,Pennsville,NJ,08070,,Mo-Su 09:00-17:00
1052463573,way,Donaldson Farms Farmers' Market,40.8310091,-74.8439149,Hackettstown,NJ,07840,,Mo-Sa 09:00-18:00
1089725666,way,Marlboro Farmers Market,40.3334855,-74.2479073,Marlboro,NJ,07746,https://marlboro-nj.gov/farmers-market,Jun-Oct Su 09:00-13:00
1092569348,way,Maugeri's Farm Market,39.726935,-75.3521917,,NJ,,,
1092606952,way,Rosie's Farm Market,39.7539756,-75.2502432,,NJ,,,
1092623213,way,Stella Farms,39.767939,-74.928699,,NJ,,,
1205267445,way,Pochuck Valley Farm Market,41.250081,-74.4783729,Glenwood,NJ,07418,pochuckvalleyfarms.com,
1232937532,way,The Market Place,40.8745685,-74.6919123,Flanders,NJ,07836,https://marketplaceroxbury.com/,
1388858825,way,Highland Park Farmer's Market,40.4983483,-74.4291074,Highland Park,NJ,08904,,Fr 11:00 - 17:00
2074168815,node,Corrales Growers' Market,35.2206355,-106.6196784,,NM,,,"Su 09:00-12:00, We 09:00-12:00"
2488301224,node,Downtown Growers Market,35.0859559,-106.6571097,,NM,,https://downtowngrowers.com/,May 17-Sep 05: Sa 07:00-12:00; Sep 06-Dec 08: Sa 08:00-13:00
3334813859,node,Beneficial Farms,35.4533276,-105.7946351,,NM,,,
4324801824,node,Silver City Farmers Market,32.7731934,-108.2755472,,NM,,,May-Oct Sa 08:30-12:00; Nov-Apr closed
5703270981,node,Rail Yards Market,35.0758473,-106.6489216,Albuquerque,NM,87102,https://railyardsmarket.org/,May-Oct: Su 10:00-14:00
10285504833,node,Jerry's Market,34.9531082,-106.6953002,,NM,,,
319942823,way,Sawmill Market,35.1014788,-106.6673937,Albuquerque,NM,87104,,"Su-Th 08:00-21:00; Fr,Sa 08:00-22:00"
558698130,way,Carniceria Y Taqueria Meet Market,34.6600746,-106.7595415,,NM,,,
646758512,way,Santa Fe Farmers Market,35.6821324,-105.9491495,Santa Fe,NM,87501,https://santafefarmersmarket.com,Jun-Sep Sa 07:00-13:00; Oct-May Sa 08:00-13:00; May-Nov Tu 07:00-13:00; Jul-Sep We 15:00-18:00
646758533,way,Santa Fe Artists Market,35.6834255,-105.9483834,Santa Fe,NM,87501,https://www.santafeartistsmarket.com/,Mar-Dec Sa 08:00-14:00
676698327,way,Oasis Market,35.1263056,-106.6046708,,NM,,,
833064126,way,Terry's Market Place,35.3653427,-103.4111842,Logan,NM,88426,,
