osm_id,osm_type,name,lat,lon,street,city,state,postcode,opening_hours,website,phone,facebook,wikidata,source
2930209617,node,Antique and Variety Mall,44.6961415,-73.4534486,,,NY,,Mo-Sa 10:00-18:00; Su 10:00-16:00,,,,,
3117106008,node,Hester Street Fair,40.7153696,-73.9892524,Essex Street,New York,NY,10002,Sa-Su 11:00-18:00,,,,,
3319203713,node,Water Street Market,41.7467248,-74.0891106,,,NY,,,,,,,
3344635383,node,Flea Market,41.6743183,-74.8145206,,,NY,,"unknown ""seasonal, weekend hours""",,,,,
3765493557,node,Dewitt Park Farmers Market,42.441504,-76.4988083,,,NY,,May-Oct: Tu 09:00-14:00,https://www.ithacamarket.com/,,,,
3833656016,node,Ohioville Consignment,41.7411938,-74.0559661,,,NY,,,,,,,Local Knowledge
3842837139,node,Grand Central Market,40.7522987,-73.9759625,,,NY,,Mo-Fr 07:00-20:00; Sa 10:00-19:00; Su 11:00-18:00,https://grandcentralterminal.com/grand-central-market/,,,,
3869459457,node,Winter Village,40.7540698,-73.9842452,,,NY,,Nov-Dec unknown; Jan-Oct off,https://bryantpark.org/activities/bank-of-america-winter-village-at-bryant-park,,,,
4187576126,node,LIC Flea & Food,40.747642,-73.9546555,46th Avenue,Long Island City,NY,11101,Apr-Oct Sa-Su 11:00-18:00,https://www.licflea.com/,,,,
4317300192,node,Smorgasborg,40.7209531,-73.9622447,Kent Avenue,,NY,11249,Sa 11:00-18:00,https://www.smorgasburg.com/,,,,
4327582289,node,Hell's Kitchen Flea Market,40.7565959,-73.994199,9th Avenue,New York,NY,10018,Sa-Su 09:00-17:00,,,,,
4583079890,node,Fort Greene Park Greenmarket,40.6898009,-73.9732851,,,NY,,Jan-Apr: Sa 08:00-15:00; May-Dec: Sa 08:00-16:00,https://www.grownyc.org/greenmarket/brooklyn/fort-greene,,,,
4707586221,node,City Market,43.0453129,-76.1467046,,,NY,,May-Oct Su[2] 10:00-16:00,http://citymarketsyracuse.com,,,,
4707599509,node,Downtown Farmer's Market,43.0505964,-76.1525268,,,NY,,Jun-Oct Tu 07:00-15:00,http://www.downtownsyracuse.com/farmersmarket,,,,
4795984076,node,Warsaw Farmer's Market,42.7558843,-78.1323154,,,NY,,,,,,,
5064791966,node,Sayville Farmer’s Market,40.7483058,-73.0674923,,,NY,,,,,,,
5142999060,node,Ocean Fish Market,40.7651253,-73.917973,30th Avenue,,NY,,,,,,,
5156183130,node,Best Fish Market,40.7669241,-73.9211226,30th Avenue,,NY,,,,,,,
5163436611,node,Grand Bazaar,40.7804227,-73.9770351,West 77th Street,New York,NY,10024,Su 10:00-17:00,https://grandbazaarnyc.org/,,,,
5163879633,node,Keita West African Market,40.6919288,-73.9260426,Broadway,,NY,,,,+1-718-602-2099,,,
5166807378,node,Top Banana,40.8267002,-73.850137,Castle Hill Avenue,,NY,,,,,,,
5174248128,node,The Market NYC,40.7246645,-73.9948783,Mulberry Street,New York,NY,10012,,,,,,
5263688560,node,Malcolm Shabazz Harlem Market,40.801468,-73.9488612,West 116th Street,,NY,10026,10:00-20:00,,+1 212-987-8131,,,
5322387946,node,Troy Waterfront Farmers Market (Winter),42.7317963,-73.6895072,,,NY,,Nov-Apr Sa 09:00-14:00,https://www.troymarket.org/,,,,
5322389583,node,Troy Waterfront Farmers Market (Summer),42.7315057,-73.6915781,,,NY,,May-Oct Sa 09:00-14:00,https://www.troymarket.org/,,,,
5397491886,node,H & Y Marketplace,40.7652981,-73.8133394,Northern Boulevard,,NY,,,,+1-718-461-1911,,,
5418877899,node,Ridgewood Market,40.706776,-73.9056085,Fairview Avenue,Ridgewood,NY,11385,,http://www.ridgewoodmarket.com/,+1-347-460-7549,https://www.facebook.com/ridgewoodmarket,,
5455055829,node,Park Slope Sunday Farmers Market,40.6723725,-73.9840138,,,NY,,Su 10:00-16:00,http://downtoearthmarkets.com/markets?region=Brooklyn,,,,
5525153732,node,The Shops of Soho,40.7201527,-74.0014455,Broadway,New York,NY,10013,,,,,,
5541203439,node,Ridgewood Youthmarket,40.700218,-73.9066837,,,NY,,Sa 08:00-15:00,https://www.grownyc.org/youthmarket/ridgewood,+1-212-788-7476,,,
5546394201,node,El Paisano #3 Fish Market,40.8261992,-73.8764155,Watson Avenue,,NY,,,,,,,
5546451212,node,Stratford Fruit Market,40.8288295,-73.8755465,Stratford Avenue,,NY,,,,,,,
5546454760,node,Westchester Caribbean Market,40.8286688,-73.8799186,Westchester Avenue,,NY,,,,,,,
5548939369,node,Bangla Market,40.8325475,-73.8634765,Westchester Avenue,,NY,,,,,,,
5552547320,node,Aftab Market,40.8307941,-73.8619637,White Plains Road,,NY,,,,,,,
5552550276,node,Fresh Fish,40.8326266,-73.8604171,Hugh J. Grant Circle,,NY,,,,,,,
5564018891,node,La Mexicana Grocery,40.8741863,-73.8795161,Bainbridge Avenue,,NY,,,,,,,
5564023744,node,7's Fish Market,40.8742188,-73.8795161,Bainbridge Avenue,,NY,,,,,,,
5658877688,node,P.S. 321 Flea Market,40.6716239,-73.9778724,,,NY,,"Sa,Su 09:00-17:00",,+1-917-933-5050,,,
5689244854,node,Roberts Farm Market,43.2063702,-78.4013866,,,NY,,,,,,,
5726123940,node,Cazenovia Farmers Market,42.9297315,-75.8557509,,,NY,,May-Oct: Sa 09:00-14:00,,,,,
5735397976,node,Southern Boulevard Farm,40.8364122,-73.8880987,Southern Boulevard,,NY,,,,,,,
5747285909,node,Bernie National,40.6394558,-73.9801311,15th Avenue,,NY,,,,,,,
5771336666,node,,40.6720843,-73.984065,,,NY,,Sa-Su 10:00-16:00,,,,,
5799183575,node,Brooklyn Borough Hall Greenmarket,40.6936814,-73.9901275,,,NY,,"Tu,Th,Sa 08:00-17:00",https://www.grownyc.org/greenmarket/brooklyn/boro-hall-tu,,,,
5962390879,node,Ossining Farmers Market,41.1607769,-73.8632873,,,NY,,May-Dec: Sa 08:30-13:00,http://downtoearthmarkets.com/markets?region=Westchester&market=Ossining++Farmers+Market,,,,
5978792506,node,Fulton Stall Market,40.7061847,-74.0034548,,,NY,,,https://fultonstallmarket.org,+1-212-349-1380,,,
6129204883,node,Grand Army Plaza Greenmarket,40.6724077,-73.9699763,,,NY,,Sa 08:00-16:00,https://www.grownyc.org/greenmarket/brooklyn-grand-army-plaza,,,,
6188716408,node,Cook Park Farmers Market,42.707667,-73.8345439,Shambrook Parkway,Colonie,NY,12205,,,,,,
6231307186,node,Monroe Market,40.711586,-73.9961061,Monroe Street,New York,NY,10002,,,(212) 285-2182,,,
6288552600,node,6th Avenue Shopping Court,40.7563923,-73.982749,6th Avenue,,NY,,,https://www.nypopupshops.com/,,,,
6335970560,node,Runnings,44.8457111,-74.3067588,,,NY,,,,,,,
6444299542,node,Seneca Farmers Market,42.9099915,-76.80005,Water Street,Seneca Falls,NY,13148,Jun 11-Oct 8 Tu 15:00-19:00,http://senecamarket.com/,,,,
6462532127,node,The Market by Cure Thrift,40.732168,-73.9877613,,,NY,,,,,,,
6580673097,node,Smorgasburg,40.6589441,-73.9664547,,,NY,,Su 11:00-18:00,https://www.smorgasburg.com,,,,
6611117653,node,Al-Zabiha Fish Market,40.737141,-73.7078841,260th Street,,NY,,,,,,,
6946801057,node,Queens Night Market,40.7478455,-73.8505827,,,NY,,Apr 15-Aug 19: Sa 17:00-24:00; Sep 16-Oct 28: Sa 17:00-24:00,https://queensnightmarket.com,,,,
6980049828,node,East Mall,40.7592558,-73.8301962,Main Street,Flushing,NY,,,,,,,
6980049838,node,Shopping Mall,40.7591939,-73.8301601,Main Street,Flushing,NY,,,,,,,
7706173958,node,Pakatakan Farmers' Market,42.2001851,-74.5965776,State Highway 30,Halcottsville,NY,12438,Sa 09:00-13:00,https://www.roundbarnmarket.org/,+18455863326,,,
7826463429,node,Ivan Mini Market,40.9514595,-73.7369111,Mount Pleasant Avenue,Mamaroneck,NY,10543,,,,,,
8027323532,node,Farmers & Artisans,42.9625714,-78.7817542,Main Street,Amherst,NY,14226,,https://www.farmersandartisans.com/,716-633-2830,,,
8113349591,node,,40.6967519,-73.9003306,,,NY,,Mo-Sa 08:00-20:00,,,,,
8159311355,node,Astor Place Greenmarket,40.7298189,-73.990928,,,NY,,Jun 8-Nov 23: Tu 08:00-17:00,https://www.grownyc.org/greenmarket/manhattan/astorplace,,,,
8359375439,node,Hoosick Statuary,42.8494706,-73.4054866,State Route 7,Hoosick Falls,NY,12090,,,,,,
8362684491,node,Jamestown Public Market,42.0959053,-79.2423083,,,NY,,Jun Sa[2]-Oct Sa[-1] Sa 10:00-14:00,https://www.jtownpublicmarket.org/farmers-market,+1 716 226 0650,JamestownPublicMarket,,
8446199676,node,Latinos Market,42.0767946,-73.9520728,Partition Street,Saugerties,NY,12477,,,,,,
8633199631,node,Lombardi's Gourmet Market,40.809648,-73.0765668,,,NY,,,,,,,
8633403876,node,La Marketa,43.1737616,-77.6123429,,,NY,,,https://www.cityofrochester.gov/internationalplaza/,,,,
8651361241,node,Cold Spring Farmers' Market,41.4145069,-73.9391003,,,NY,,Sa 08:30-13:00,,,,,
8774976713,node,Upstate Artisans,42.9319519,-74.6237703,Canal Street,Fort Plain,NY,13339,,https://upstateartisans.net,,,,
8783523597,node,Albertson Seafood Market,40.770865,-73.6477189,Willis Avenue,Albertson,NY,11507,,,,,,
8788806383,node,Coleman Corners,41.5365159,-74.1954494,Coleman Road,Walden,NY,12586,"""variable, check website""",https://www.facebook.com/pg/TheBruderhof/events/,+1 845 778 7561,,,
8788954890,node,Auntie El's Farm Market,41.1470488,-74.1913713,Route 17,Sloatsburg,NY,10974,,,,,,
8975338363,node,Greenpoint Terminal Market,40.7278922,-73.9599186,Noble Street,Brooklyn,NY,11222,Sa-Su 10:00-18:00,https://greenpointterminalmarket.com/,,,,
9062870154,node,Kingston Farmers Market,41.933325,-74.0206567,,,NY,,Sa 09:00-14:00,https://kingstonfarmersmarket.org/,,,,
9063147277,node,Magic Mile Flea Market,42.1471172,-74.6265108,,,NY,,,,,,,
9121569615,node,Lockport Farmer's Market,43.1707295,-78.6937997,Canal St,,NY,,We 14:00-18:00; Sa 09:00-14:00,https://www.lockportcommunitymarket.com/,,,,
9122770504,node,Freeville Farmers Market,42.5116002,-76.3508851,Main Street,Freeville,NY,13068,May-Sep: Su 11:30-14:30,https://www.freevillefarmersmarket.org/,,,,
9122794698,node,Forest Hills Greenmarket,40.7220012,-73.8468221,,,NY,,Jun-Dec: Su 8:00-15:00; Jan-May: Su 8:00-14:00,https://www.grownyc.org/greenmarket/queens/forest-hills,,,,
9218751941,node,,41.5758669,-74.0220965,,,NY,,,,,,,
9278878523,node,Flatbush Central Carribean Marketplace,40.6529225,-73.9599165,Caton Avenue,,NY,11226,"Mo-Sa 10:00-19:00 ""marketplace""||Mo-Su 09:00-23:00 ""food""",https://flatbushcentral.com,+1-929-210-3584,,,
9371206961,node,The Market Line,40.7181774,-73.9877719,Delancey Street,New York,NY,,,https://marketline.nyc/,,,,
9374738173,node,Jamaica Farmers Market,40.7042186,-73.7999289,,,NY,,,https://publicmarkets.nyc/jamaica-farmers-market,,,,
9665233511,node,110 Sutphin Deli Grocery Corp,40.6896766,-73.7967841,Sutphin Boulevard,Jamaica,NY,11435,,,347-597-4137,,,
9870456717,node,Chandler Street Market,42.9426996,-78.8903713,,,NY,,,https://stepoutbuffalo.com/event/chandler-street-market/,,,,
10037649661,node,Glens Falls Farmers' Market,43.3100864,-73.6474694,,Glens Falls,NY,12801,May-Oct: Sa 08:00-12:00,,,,,
10052300488,node,Joanie's Country Store,41.2406156,-74.3490104,,,NY,,,,,,,
10172649478,node,Ludlow Flea Market,40.7210615,-73.9880156,Ludlow Street,New York,NY,10002,Fr-Su 11:00-19:00,https://www.ludlowflea.com/,,,,
10301637296,node,Liberty Farmers' Market,41.801472,-74.7462284,,,NY,,Jun-Sep: Fr 15:00-18:00,,,,,
10420459500,node,Westfield Market Place,40.7634529,-73.9924393,,,NY,,,,,,,
10601614692,node,Brighton Mini Mart,44.4296249,-74.1754817,,,NY,,,,,,,
10601614694,node,Aderockdack rocks/ Eric's snack shack,44.4326985,-74.2734892,,,NY,,15:00-18:00,,,,,
10812448859,node,47th Street Diamond Exchange,40.7578484,-73.9816639,,,NY,,,,,,,
10899967107,node,Washington Park Farmers Market,42.6555548,-73.7680528,,,NY,,Jul-Sep Sa 10:00-14:00,https://washingtonparkfarmersmarket.com/,,,,
10911422464,node,Carroll Gardens Greenmarket,40.680765,-73.9955654,,,NY,,Su 08:00-14:00,https://www.grownyc.org/greenmarket/brooklyn/carroll-gardens,,,,
11052950702,node,Albany County Farmers Market,42.6483399,-73.753841,,,NY,,Jul-Oct Su 12:00-16:00,https://www.downtownalbany.org/albany-county-farmers-market,,,,
11101765616,node,Canal Street Market,40.7190468,-74.00091,Canal Street,New York,NY,10013,Fr-Su 11:00-19:00,https://canalstreet.market/retail/,+1-646-694-1655,,,
11108082051,node,Poestenkill Farmers Market,42.6904921,-73.5638583,,,NY,,Jul-Oct 9:00-12:00,http://poestenkillfarmersmarket.com/,,,,
11154352520,node,Schenectady Greenmarket,42.8144387,-73.940455,,,NY,,Jun-Dec Su 10:00-14:00,https://www.schenectadygreenmarket.com/,,,,
11249097415,node,Lakewood Farmers Market,42.0983478,-79.3246445,East Fairmount Avenue,Lakewood,NY,14750,Jun-Aug Th 10:00-14:00,https://lakewoodny.com/government/lakewoods-farmers-artisans-market/,,,,
11256418783,node,Jamestown Mobile Market,42.0958819,-79.2333663,Crane Street,Jamestown,NY,14701,Jun Th[1]-Sep Th[4] Th 13:00-14:00,https://www.jtownpublicmarket.org/mobile-market,,,,
11266904280,node,The British Daily Market,42.1958774,-74.1328512,,,NY,,,,,,,
11528534652,node,Cornwall Farmers Market,41.4391834,-74.029237,Main Street,Cornwall,NY,12518,We 11:00-17:00,,,,,
11728018664,node,Brazilian Market NYC,40.771711,-73.9555384,East 77th Street,,NY,,Mo-Fr 09:00-19:00; Sa 09:00-17:00,https://brazilianmarketnyc.com,,,,
11861287868,node,Premier Market,40.7513135,-73.8594293,,,NY,,,,,,,
11949428949,node,First Friday Makers Market,42.6544196,-73.7661038,,,NY,,Fr[1] 18:00-21:00,https://larkstreetbid.org/events-,,,,
12075709178,node,G&G Euro Market and Burek,41.27289,-73.7813825,Commerce Street,Yorktown Heights,NY,10598,,,,,,
12185009317,node,Victor Farmer's Market,42.9815348,-77.4086444,,,NY,,Jul-Oct: We 15:00-18:00,,,,,
12185353050,node,Empire State Plaza Farmers Market,42.651466,-73.7585488,,,NY,,Jul-Sep We 10:00-14:00,https://empirestateplaza.ny.gov/empire-state-plaza-farmers-market,,,,
12209293668,node,Farmers Market & Festival Plaza,42.7174321,-78.0028096,,,NY,,,,,,,
12233749944,node,Isabahlia Farmers Market,40.6633998,-73.9016443,Livonia Avenue,Brooklyn,NY,11212,Jul-Oct Sa 08:00-14:00,https://www.isabahlialoefinc.org/farmer-market,+1-718-498-3174,,,
12251152340,node,Sunny Side-Up Farm,42.8776786,-73.302217,State Route 7,Hoosick Falls,NY,12090,,,,,,
12951177507,node,Antique World & Flea Market,42.9833155,-78.5725345,Main Street,Clarence,NY,14031,,,,,,
12971471569,node,Glens Falls Farmer's Market,43.30928,-73.6477787,South Street,Glens Falls,NY,,,,,,,
13058996359,node,Finger Lakes CannaMarket,42.4395489,-76.5041259,West State Street,Ithaca,NY,14850,,,,,,
13065464321,node,Olly Olly Market,40.7516871,-74.0068424,,,NY,,,https://www.ollyollymarket.com/,,,,
51853588,way,Market Office,43.1650736,-77.5891306,,,NY,,,,,,,
51853595,way,Rochester Public Market Shed C,43.1650233,-77.5883757,,,NY,,,,,,,
51853600,way,Rochester Public Market Shed A,43.1650992,-77.5891825,,,NY,,"Tu,Th 06:00-12:00",,,,,
51853604,way,,43.1651093,-77.589333,,,NY,,,,,,,
51907635,way,Village Gate Square,43.1586385,-77.5839334,North Goodman Street,Rochester,NY,14607,,http://www.villagegatesquare.com/,,,,survey
51907638,way,Village Gate Square,43.1590719,-77.5846874,North Goodman Street,,NY,,,,,,,
132231774,way,Farmer's Market on Thursday and Saturday,42.9524079,-76.4306272,,,NY,,,,,,,
165271643,way,CNY Regional Market,43.0743512,-76.1674106,Park Street,Syracuse,NY,13208,"Su 07:00-14:00 open ""Flea Market""; Sa 07:00-14:00 open ""Farmers' Market""; May-Nov: Th 07:00-14:00 open ""Farmers' Market""",http://cnyrma.com/,315 422 8647,,,
194329490,way,Ithaca Farmers' Market,42.4508642,-76.5094337,3rd St. Steamboat Landing,Ithaca,NY,14851,,https://www.ithacamarket.com/,607 273 7109,,,Bing
198097137,way,North Tonawanda Farmers Market,43.0341618,-78.8703064,,,NY,,,,,,,
233031638,way,Phoenicia Arts & Antiques,42.0832973,-74.315155,Main Street,Phoenicia,NY,12464,"Mo,Th 10:00-17:00; Fr-Sa 10:00-18:00; Su 10:00-17:00",,+1-845-688-0021,,,
250229723,way,New York City Process Servers,40.6706892,-73.9117849,Chester Street,,NY,11212,,,,,,
250229724,way,New York Process Service,40.6699959,-73.9129736,Bristol Street,,NY,11212,,,,,,
250445452,way,Al-Yemini Market,40.7052233,-73.9066072,Woodward Avenue,,NY,11385,,,,,,
258567922,way,Southold Fish Market,41.0794899,-72.39521,Main Road,Southold,NY,11971,,,,,,Bing
271585434,way,La Marqueta,40.7983016,-73.9439788,Park Avenue,,NY,10029,"Tu, We 09:00-18:00; Th-Sa 10:00-19:00; Su 10:00-17:00",https://edc.nyc/la-marqueta,+1 212-618-5740,,Q6463746,
271948924,way,Wesley Hills Plaza,41.1560077,-74.071033,,,NY,,,,,,,
276051964,way,Arthur Avenue Market,40.8541499,-73.8881923,,,NY,,,https://publicmarkets.nyc/arthur-avenue-market,,,,
279624015,way,Moore Street Retail Market,40.7035408,-73.941137,Moore Street,,NY,11206,,https://publicmarkets.nyc/moore-street-market,,,,
304906694,way,Freihofer's Bakery Outlet,41.7450156,-74.06527,,,NY,,,,,,,
309154411,way,Terminal Market,40.6434821,-73.9159379,,,NY,,,,,,,
379458333,way,Dag Hammarskjold Plaza Greenmarket,40.7524378,-73.9690279,,,NY,,We 08:00-16:00,https://www.grownyc.org/greenmarket/manhattan/dag-hammarskjold,,,,
450894953,way,Rochester Public Market Shed D,43.1656697,-77.588618,,,NY,,,,,,,
450895368,way,Rochester Public Market Shed B,43.1649347,-77.5894885,,,NY,,,,,,,
452550321,way,Market North,41.1255125,-73.7143332,Main Street,Armonk,NY,10504,,,,,,
508213114,way,The Windmill Farm & Craft Market,42.5751982,-77.0374151,NY 14A,Penn Yan,NY,14527,Apr Sa[4]-Dec Sa[2] Sa 08:00-16:30,https://www.thewindmill.com/,,,,
545546706,way,Gro-Moore Farms,43.0650442,-77.6104394,East Henrietta Road,Henrietta,NY,14467,,,,,,
548523197,way,Red Berry Farmer's Market,41.4563728,-74.3968432,Route 211 East,Middletown,NY,10940,,,,,,
560442869,way,Fulton Marketplace,40.7304582,-73.4547166,Fulton Street,Farmingdale,NY,11735,,,,,,
591914334,way,Farmer's Market,43.0855887,-73.7811166,,,NY,,,,,,,
655739489,way,Lakeside Farms Country Store,42.9266035,-73.8560114,Schauber Road,Ballston Lake,NY,12019,,,+1 518 399 8359,,,
681432060,way,Thursday Farmer's Market,42.8691439,-76.9816614,,,NY,,Jun 13-Oct 17 Th 07:30-13:00,,,,,
690624940,way,Essex Market,40.717912,-73.9880525,Essex Street,New York,NY,10002,Mo-Sa 08:00-20:00; Su 10:00-18:00,https://www.essexmarket.nyc/,,,,
699752530,way,The Alley Flea Market,40.6986454,-73.9377007,Broadway,,NY,11206,,,,,,
812693329,way,Deli Master,43.02681,-74.3619178,,,NY,,,,,,,
825072179,way,People's Market of Lansing,42.5288784,-76.4987256,Atwater Road,Lansing,NY,14882,,,(607) 533-1012,,,NYS GIS OpenData and ESRI sat imagery
901257037,way,Jackson Heights Greenmarket,40.7543036,-73.8875721,,,NY,,Su 08:00-15:00,https://www.grownyc.org/greenmarket/queens/jackson-heights,,,,
907890518,way,Draudt's Farm Market,42.735351,-78.8040828,Clark Street,Hamburg,NY,14075,"Su-We 09:00-19:00, Th 09:00-14:00",,+1-716-648-7077,,,
1006475556,way,,40.7167577,-73.9961522,,,NY,,,,,,,
1008207126,way,Poughkeepsie Waterfront Market,41.7090155,-73.9398533,North Water Street,Poughkeepsie,NY,12601,,,,,,
1038344480,way,Locust Hill Market,41.7528182,-73.7122266,NY-82,Millbrook,NY,12545,,,,,,
1061229879,way,Aquaduck Fleamarket,40.6625436,-73.8696681,Fountain Avenue,Brooklyn,NY,11208,"Tu,Fr-Su 08:00-18:00",,,,,
1162102843,way,World's Largest Jewelry Exchange,40.7578683,-73.9809626,,,NY,,Mo-Fr 09:00-17:30; Sa 10:00-17:30,,,,,
1162840391,way,IGT Jewelry Shopping Mall,40.7572806,-73.9806094,West 47th Street,,NY,10036,Mo-Sa 09:00-18:00; Nov Th[4] - Dec 25 Mo-Sa 08:30-19:30; Nov Th[4] - Dec 25 Su 10:00-17:00,https://www.igtny.com/mall/visiting-the-mall,+1-212-575-1115,,,
1214204189,way,Exchange 58,40.757317,-73.9810918,West 47th Street,,NY,10036,Mo-Fr 09:30-17:00,,,,,
1219916875,way,Matteson's Market,43.5349061,-75.1544606,,,NY,,,,,,,
1375649688,way,Hoosick Local Market,42.8784741,-73.3009459,State Route 7,Hoosick Falls,NY,12090,,,,,,
1375722665,way,Hoosick Country Store,42.8626941,-73.3279487,State Route 7,Hoosick Falls,NY,12090,,,,,,
1375722666,way,Pro-Builders Construction,42.8618826,-73.3287074,State Route 7,Hoosick Falls,NY,12090,,,+1-518-852-9926,,,
227144929,node,Durham Farmer's Market,36.000504,-78.9018502,,,NC,,"Sa 08:00-12:00, We 15:30-18:30",,,,,
1541906844,node,Goodwill,36.1006978,-75.7159981,,,NC,,,,,,,
2077346118,node,Eden Flea Market,36.5033954,-79.7421089,,,NC,,,,,,,
2124701996,node,First Choice Flea Market,35.7748861,-80.1130977,US 64 East,Thomasville,NC,,Fr-Sa 04:00-17:00,https://www.facebook.com/pages/First-Choice-Fleamarket/399235986789575,,,,
2458849587,node,David's Market,36.1634197,-81.1877577,Boone Trail,North Wilkesboro,NC,28659,,,(336) 667-2771,,,
2493963464,node,CBF Stuff,35.7529941,-80.9542912,,,NC,,,,,,,
2532689994,node,Western Wake Farmers' Market,35.8218696,-78.8294173,Town Hall Drive,Morrisville,NC,27560,Jan-Mar: Sa 09:30-12:00; Apr-Nov: Sa 08:00-12:00; Dec: Sa 09:30-12:00,https://westernwakefarmersmarket.org,,,,
2557850065,node,Allstate Insurance,35.7197423,-78.8440463,Perry Road,Apex,NC,27502,,https://agents.allstate.com/glenn-slifker-apex-nc.html,+1-919-362-5140,,,
2727021630,node,Two Men and a Truck,36.0589006,-79.8357236,,,NC,,,,,,,Two Men and a Truck
3172597887,node,River Arts District Farmers Market,35.5884655,-82.564275,Clingman Avenue,Asheville,NC,28801,We 14:00-18:00,,,,,
3297335808,node,Piedmont Triad Farmers' Market,36.0878213,-79.9890651,,,NC,,Mo-Su 08:00-18:00,,,,,
4447762774,node,Country Store,35.6179602,-80.7329325,,,NC,,,,,,,
4544783574,node,Mebane Flea Market,36.076564,-79.2205361,Buckhorn Road,,NC,27302,Sa-Su 06:00-15:00,,,,,
5307479863,node,Lincoln County Farmers Market,35.4696067,-81.2592106,,,NC,,,http://www.lincolncountyfarmersmarket.com/,,,,
5732110117,node,Eno River Farmer's Market,36.0737201,-79.0977092,East Margaret Lane,Hillsborough,NC,27278,Sa 08:00-12:00,,,,,
5991480306,node,Cary Downtown Farmers Market,35.7850897,-78.7795497,East Park Street,Cary,NC,27511,Sa 08:00-12:00,https://www.caryfarmersmarket.com/,,,,
6371414275,node,West Asheville Tailgate Market,35.5771006,-82.591945,Haywood Road,Asheville,NC,28806,,,,,,
6594249208,node,Marion Tailgate Market,35.6822177,-82.0092652,,,NC,,,,,,,
6606864524,node,Denton Community Farmers Market,35.6331816,-80.1138588,,,NC,,,,,,,
6737268588,node,Bulldega Urban Market,35.9960194,-78.9014162,West Parrish Street,Durham,NC,27701,,,,,,
7149621486,node,Nahunta Pork Center,35.5077062,-78.0847622,Bertie Pierce Road,Pikeville,NC,27863,Mo-Fr 08:00-17:00; Sa 08:00-15:00,,(919) 709-2935,,,
7158044402,node,Éxito Flea Market,35.6858256,-77.9493837,US-301,Wilson,NC,27893,,,,,,
7161282621,node,Farm Fresh Produce Inc.,35.1163076,-78.1378249,West Main Street,Faison,NC,28341,,,,,,
7161301096,node,Bay Valley Foods,35.1215482,-78.1350836,North Faison Avenue,Faison,NC,28341,,,,,,
7298069228,node,Pleasant Garden Country Market,35.9659907,-79.7635744,,,NC,,,,,,,
7838431098,node,Hatoya Mart,35.092731,-80.8854806,North Polk Street,Pineville,NC,28134,,,,,,
8255336539,node,Paul Mart Flea Market,35.2692225,-78.5837903,Plain View Highway,Dunn,NC,28334,,,+19106352420,,,
8384823970,node,Marshall's Trading Post,35.4944319,-78.7004004,Old Stage Road North,Angier,NC,27591,,,+19196392187,,,
8384919423,node,Rick Youngblood Smoke Shop 2,35.4883421,-83.3154287,Tsali Boulevard,Cherokee,NC,28719,,,+18284970178,,,
8715037089,node,The Community Marketplace,35.5922559,-78.6964734,NC 42 West,Willow Springs,NC,27592,,,(843) 377-6815,,,
9685819556,node,Black Mountain Tailgate Market,35.6214163,-82.3209399,Montreat Road,Black Mountain,NC,28711,Sa 09:00-12:00,https://blackmountainmarket.org/,,,,
10207352854,node,Clemmons Farmer's Market,36.040647,-80.3913064,,,NC,,May-Oct: Sa 8:30-11:30,https://www.clemmons.org/243/Clemmons-Farmers-Market?fbclid=IwAR3UpFAC6ayysdq36e_M7xi_z7Ee00pFy85kD2bCc37tfA2ff7VOupB38D4,,,,
10261367697,node,Newman Seafood,35.4030123,-76.3386791,Landing Road,Swanquarter,NC,27885,,,+12529261288,,,
10261376367,node,Hobo Seafood,35.4048335,-76.3344949,Landing Road,Swanquarter,NC,27885,,,+12529261415,,,
10271649633,node,Allen's Seafood,35.6535889,-76.6098439,Loop Road,Pantego,NC,27860,,,+12529355450,,,
10563040774,node,Reynolds Seafood,35.2634466,-77.5829329,North Herritage Street,Kinston,NC,28501,Mo-Fr 08:00-18:00; Sa 08:00-17:00,,,,,
11322946979,node,Western Wake Farmer's Market,35.8235596,-78.8316567,Town Hall Drive,Morrisville,NC,27560,Apr-Nov: Sa 08:00-12:00,https://www.westernwakefarmersmarket.org/,,,,
11435730438,node,,35.2303295,-83.3473876,,,NC,,,,,,,
11535108406,node,Uptown Farmers' Market,35.2211386,-80.8417885,South Davidson Street,Charlotte,NC,28202,Sa 08:00-12:30,https://www.uptownfarmersmarket.com/,+1 704 369 2143,,,local knowledge;uptownfarmersmarket.com
12102864706,node,Farm Credit Farmers Market,35.4054802,-77.944334,,,NC,,,,,,,
12272552765,node,Wilson Farmers & Artisan Market,35.7227096,-77.9124544,,,NC,,,,,,,
12398060441,node,Market 317,35.7837157,-78.7809239,South Academy Street,Cary,NC,27511,Mo-Su 09:00-18:00,https://downtowncarypark.com/locations/market-317,,,,
12719055242,node,The Cotton Company,35.9768125,-78.5104033,South White Street,,NC,,Mo-Th 10:00-18:00; Fr-Sa 10:00-20:00; Su 13:00-17:00,https://www.thecottoncompany.net/,+1 919-570-0087,,,
12766992587,node,Charlie Grocery,36.0698284,-79.7907231,South Elm Street,,NC,,Mo-Sa 10:00-19:00,,,,,
12877472993,node,Rahim Meat Market,36.0385209,-79.8556157,West Gate City Boulevard,,NC,,,,,,,
12877472996,node,Tienda El Chapin,36.0385675,-79.8556168,West Gate City Boulevard,,NC,,,,,,,
12915131418,node,Blowing Rock Market & Wine Shop,36.1341886,-81.6783598,,,NC,,,,,,,
